"Adduct","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
,"0","525","17",,,,"G1","60.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=525&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"525","60","219.158",,"219.158","0.0","398.9308","false","525",,,,"402158.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
"M+H","0","4627","3","Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","Isolated","Data deposited by mjmeehan","G1,G2,G3,G4","21.0","8.0","24.0","6.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003139248","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4627&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1","qTof","ESI","Positive","3","0.463013","0.9682959999999999","886.393","4627","59","521.893","Data from Gabriel Haddad","521.893","0.0","498.5773898305085","false","4627","16","CCCCCCCC/C=C\\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O","CCMSLIB00003139248","6.05054E7","nan","NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|GD_021_camera7_RPP_RRHD_B1.mzML|GD_016_camera2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","302","26",,,,"G1,G4","7.0","0.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=302&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"302","8","179.048",,"179.048","0.0","136.23000000000002","false","302",,,,"25794.3",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_022_camera8_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","4754","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4754&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4754","2","533.383",,"533.383","0.0","543.2085","false","4754",,,,"7209.84",,"NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","4036","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4036&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4036","2","459.28",,"459.28","0.0","159.83350000000002","false","4036",,,,"3687.48",,"GD_025_ramclustr3_RPP_RRHD_B1.mzML"
,"0","4060","-1",,,,"G1,G3","1.0","0.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4060&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4060","4","461.324",,"461.324","0.0","550.241","false","4060",,,,"38916.0",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","5186","-1",,,,"G2","0.0","6.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5186&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5186","6","568.259",,"568.259","0.0","295.6526666666667","false","5186",,,,"38119.7",,"GD_013_pmd6_RPP_RRHD_B1.mzML"
"M+Na","0","7436","1","Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","Isolated","Data deposited by alchemistmatt","G1","2.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003135142","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7436&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","Q-TOF","ESI","Positive","3","0.00598145","0.734052","7.14049","7436","2","837.686","Data from Yoshihiro Kawaoka, Katrina Waters, Richard Smith and Thomas Metz","837.686","0.0","762.4145000000001","false","7436","6","nan","CCMSLIB00003135142","7587.5","nan","NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","3528","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3528&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3528","2","419.296",,"419.296","0.0","546.788","false","3528",,,,"22941.8",,"GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","3437","-1",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3437&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3437","3","413.786",,"413.786","0.0","738.0749999999999","false","3437",,,,"18844.5",,"GD_013_pmd6_RPP_RRHD_B1.mzML"
,"0","5542","-1",,,,"G1,G3","2.0","0.0","7.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5542&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5542","9","597.303",,"597.303","0.0","463.0177777777778","false","5542",,,,"108056.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML"
,"0","7468","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7468&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7468","2","844.505",,"844.505","0.0","677.299","false","7468",,,,"10854.5",,"GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","5582","2",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5582&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5582","2","601.464",,"601.464","0.0","310.83950000000004","false","5582",,,,"8665.4",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","3077","17",,,,"G1,G2","1.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3077&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3077","3","388.306",,"388.306","0.0","370.913","false","3077",,,,"26674.7",,"GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"M+H","0","2069","70","Spectral Match to Benzyltetradecyldimethylammonium from NIST14","Isolated","Data deposited by lfnothias","G1,G4","2.0","0.0","0.0","5.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003136147","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2069&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=70&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","qTof","LC-ESI","Positive","3","0.0039978","0.9355209999999999","12.0296","2069","7","332.327","Data from Pieter Dorrestein","332.327","0.0","411.269","false","2069","6","CCCCCCCCCCCCCC[N+](C)(CC1=CC=CC=C1)C","CCMSLIB00003136147","153644.0","nan","NIST1950_Iterative_RPP_20210405_02.mzML|GD_016_camera2_RPP_RRHD_B1.mzML"
,"0","312","17",,,,"G1","18.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=312&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"312","18","186.075",,"186.075","0.0","223.58183333333332","false","312",,,,"56187.4",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","7337","-1",,,,"G1,G2,G4","2.0","8.0","0.0","5.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7337&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7337","15","826.589",,"826.589","0.0","717.8886","false","7337",,,,"150731.0",,"GD_010_pmd3_RPP_RRHD_B1.mzML|GD_022_camera8_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","1068","-1",,,,"G2,G4","0.0","1.0","0.0","3.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1068&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1068","4","271.177",,"271.177","0.0","409.00975","false","1068",,,,"17112.4",,"GD_021_camera7_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","1161","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1161&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1161","2","276.126",,"276.126","0.0","216.2735","false","1161",,,,"16258.7",,"GD_008_pmd1_RPP_RRHD_B1.mzML"
,"0","3081","2",,,,"G1","37.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3081&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3081","37","390.163",,"390.163","0.0","785.8986216216216","false","3081",,,,"177562.0",,"NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","3825","21",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3825&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3825","2","443.3",,"443.3","0.0","557.0475","false","3825",,,,"8012.35",,"NIST1950_Iterative_RPP_20210405_02.mzML"
"M+H","0","7120","1","SM(d18:1/23:1); [M+H]+ C46H92N2O6P1","Commercial","Thomas Metz","G1,G2","1.0","12.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003126914","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7120&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","CID; Velos","LC-ESI","Positive","1","1.85602","0.703048","2323.91","7120","13","800.517","Thomas Metz","800.517","0.0","668.3836923076923","false","7120","9","nan","CCMSLIB00003126914","204962.0","nan","GD_008_pmd1_RPP_RRHD_B1.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"M+H","0","7110","-1","SM(d18:1/23:0); [M+H]+ C46H94N2O6P1","Commercial","Thomas Metz","G1,G2","2.0","1.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003091002","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7110&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","CID; Velos","LC-ESI","Positive","1","0.955994","0.728762","1193.98","7110","3","799.721","Thomas Metz","799.721","0.0","716.715","false","7110","9","nan","CCMSLIB00003091002","23631.1","nan","NIST1950_Iterative_RPP_20210405_06.mzML|GD_010_pmd3_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
"M+H","0","2838","17","Myristoylcarnitine -  eV","Isolated","Anna Abrahamsson","G1,G2,G3","2.0","6.0","3.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005884986","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2838&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","Orbitrap","ESI","Positive","1","0.0","0.9625389999999999","0.0","2838","11","372.311","Madeleine Ernst","372.311","0.0","399.88663636363634","false","2838","7","CCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C","CCMSLIB00005884986","303919.0","nan","GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","811","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=811&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"811","2","249.063",,"249.063","0.0","44.6905","false","811",,,,"3825.48",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","3538","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3538&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3538","2","421.221",,"421.221","0.0","417.63300000000004","false","3538",,,,"9196.63",,"NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","6582","-1",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6582&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6582","3","728.558",,"728.558","0.0","740.7486666666667","false","6582",,,,"22661.7",,"GD_010_pmd3_RPP_RRHD_B1.mzML"
"M+H","0","6957","1","PC(16:0/20:4); [M+H]+ C44H81N1O8P1","Commercial","Thomas Metz","G1,G2","7.0","5.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003119723","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6957&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","CID; Velos","LC-ESI","Positive","1","1.05701","0.8405030000000001","1352.43","6957","12","782.619","Thomas Metz","782.619","0.0","716.6566666666666","false","6957","16","nan","CCMSLIB00003119723","788427.0","nan","NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","2767","17",,,,"G1,G2,G3","2.0","7.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2767&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2767","12","368.28",,"368.28","0.0","357.1046666666667","false","2767",,,,"560290.0",,"GD_010_pmd3_RPP_RRHD_B1.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","1301","17",,,,"G1,G2,G3","2.0","4.0","5.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1301&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1301","11","286.202",,"286.202","0.0","226.51218181818183","false","1301",,,,"1591380.0",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","5660","3",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5660&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5660","3","611.782",,"611.782","0.0","482.51366666666667","false","5660",,,,"24812.2",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","7701","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7701&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7701","2","873.631",,"873.631","0.0","685.2275","false","7701",,,,"5368.33",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML"
,"0","7485","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7485&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7485","2","846.541",,"846.541","0.0","705.3215","false","7485",,,,"9297.47",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
"M+H","0","5739","-1","PC(16:0/7:0(CHO)); [M+H]+ C31H61N1O9P1","Commercial","Thomas Metz","G1","2.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003091201","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5739&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","HCD; Velos","LC-ESI","Positive","1","1.9169900000000002","0.8145180000000001","3084.95","5739","2","619.484","Thomas Metz","619.484","0.0","579.7925","false","5739","6","nan","CCMSLIB00003091201","10883.0","nan","NIST1950_Iterative_RPP_20210405_03.mzML"
,"0","1512","41",,,,"G3","0.0","0.0","4.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1512&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1512","4","300.216",,"300.216","0.0","263.70325","false","1512",,,,"35965.3",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML"
,"0","1440","2",,,,"G1","12.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1440&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1440","12","297.525",,"297.525","0.0","613.0076666666666","false","1440",,,,"54755.1",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML"
,"0","3037","-1",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3037&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3037","3","385.253",,"385.253","0.0","562.775","false","3037",,,,"29032.3",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","4628","76",,,,"G1,G2","2.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4628&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4628","5","519.402",,"519.402","0.0","627.8774","false","4628",,,,"114422.0",,"GD_012_pmd5_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
